millisec, event-type, event-code, event-value
9346, 2, 0, -1
9346, 0, 0, 0
9347, 2, 0, -1
9347, 2, 1, -1
9347, 0, 0, 0
9348, 2, 1, -1
9348, 0, 0, 0
9349, 2, 0, -1
9349, 0, 0, 0
9350, 2, 0, -1
9350, 2, 1, -1
9350, 0, 0, 0
9351, 2, 0, -1
9351, 2, 1, -1
9351, 0, 0, 0
9352, 2, 0, -1
9352, 0, 0, 0
9353, 2, 1, -1
9353, 0, 0, 0
9354, 2, 0, -1
9354, 2, 1, -1
9354, 0, 0, 0
9355, 2, 0, -1
9355, 0, 0, 0
9356, 2, 0, -1
9356, 2, 1, -1
9356, 0, 0, 0
9357, 2, 1, -1
9357, 0, 0, 0
9358, 2, 0, -1
9358, 2, 1, -1
9358, 0, 0, 0
9359, 2, 0, -1
9359, 0, 0, 0
9360, 2, 0, -1
9360, 2, 1, -1
9360, 0, 0, 0
9361, 2, 1, -1
9361, 0, 0, 0
9362, 2, 0, -1
9362, 0, 0, 0
9364, 2, 0, -1
9364, 2, 1, -1
9364, 0, 0, 0
9365, 2, 0, -1
9365, 2, 1, -1
9365, 0, 0, 0
9366, 2, 1, -1
9366, 0, 0, 0
9367, 2, 0, -1
9367, 0, 0, 0
9368, 2, 0, -1
9368, 2, 1, -1
9368, 0, 0, 0
9369, 2, 1, -1
9369, 0, 0, 0
9370, 2, 0, -1
9370, 0, 0, 0
9371, 2, 1, -1
9371, 0, 0, 0
9372, 2, 0, -1
9372, 2, 1, -1
9372, 0, 0, 0
9373, 2, 0, -1
9373, 2, 1, -1
9373, 0, 0, 0
9375, 2, 0, -1
9375, 2, 1, -1
9375, 0, 0, 0
9376, 2, 0, -1
9376, 2, 1, -1
9376, 0, 0, 0
9377, 2, 0, -1
9377, 2, 1, -1
9377, 0, 0, 0
9378, 2, 1, -1
9378, 0, 0, 0
9379, 2, 0, -1
9379, 0, 0, 0
9380, 2, 1, -1
9380, 0, 0, 0
9381, 2, 0, -1
9381, 0, 0, 0
9382, 2, 1, -1
9382, 0, 0, 0
9383, 2, 0, -1
9383, 2, 1, -1
9383, 0, 0, 0
9384, 2, 0, -1
9384, 2, 1, -1
9384, 0, 0, 0
9385, 2, 1, -1
9385, 0, 0, 0
9386, 2, 0, -1
9386, 0, 0, 0
9387, 2, 0, -1
9387, 2, 1, -2
9387, 0, 0, 0
9388, 2, 0, -1
9388, 2, 1, -1
9388, 0, 0, 0
9390, 2, 0, -1
9390, 2, 1, -1
9390, 0, 0, 0
9391, 2, 0, -1
9391, 2, 1, -1
9391, 0, 0, 0
9392, 2, 1, -1
9392, 0, 0, 0
9393, 2, 0, -1
9393, 0, 0, 0
9394, 2, 0, -1
9394, 2, 1, -1
9394, 0, 0, 0
9395, 2, 1, -1
9395, 0, 0, 0
9397, 2, 0, -1
9397, 2, 1, -1
9397, 0, 0, 0
9399, 2, 0, -1
9399, 2, 1, -1
9399, 0, 0, 0
9401, 2, 0, -1
9401, 2, 1, -1
9401, 0, 0, 0
9403, 2, 0, -1
9403, 2, 1, -1
9403, 0, 0, 0
9404, 2, 1, -1
9404, 0, 0, 0
9405, 2, 0, -1
9405, 0, 0, 0
9407, 2, 0, -1
9407, 2, 1, -1
9407, 0, 0, 0
9408, 2, 1, -1
9408, 0, 0, 0
9409, 2, 0, -1
9409, 0, 0, 0
9411, 2, 1, -1
9411, 0, 0, 0
9412, 2, 0, -1
9412, 0, 0, 0
9413, 2, 1, -1
9413, 0, 0, 0
9415, 2, 0, -1
9415, 0, 0, 0
9416, 2, 1, -1
9416, 0, 0, 0
9419, 2, 1, -1
9419, 0, 0, 0
9420, 2, 0, -1
9420, 0, 0, 0
9423, 2, 0, -1
9423, 2, 1, -1
9423, 0, 0, 0
9428, 2, 1, -1
9428, 0, 0, 0
9431, 2, 0, -1
9431, 0, 0, 0
9627, 2, 0, -1
9627, 0, 0, 0
9630, 2, 1, 1
9630, 0, 0, 0
9632, 2, 0, -1
9632, 0, 0, 0
9633, 2, 1, 1
9633, 0, 0, 0
9636, 2, 1, 1
9636, 0, 0, 0
9638, 2, 0, -1
9638, 0, 0, 0
9639, 2, 1, 1
9639, 0, 0, 0
9642, 2, 0, -1
9642, 2, 1, 1
9642, 0, 0, 0
9645, 2, 1, 1
9645, 0, 0, 0
9648, 2, 1, 1
9648, 0, 0, 0
9649, 2, 0, -1
9649, 0, 0, 0
9651, 2, 1, 1
9651, 0, 0, 0
9654, 2, 0, -1
9654, 2, 1, 1
9654, 0, 0, 0
9656, 2, 1, 1
9656, 0, 0, 0
9659, 2, 1, 1
9659, 0, 0, 0
9660, 2, 0, -1
9660, 0, 0, 0
9662, 2, 1, 1
9662, 0, 0, 0
9665, 2, 1, 1
9665, 0, 0, 0
9666, 2, 0, -1
9666, 0, 0, 0
9667, 2, 1, 1
9667, 0, 0, 0
9670, 2, 1, 1
9670, 0, 0, 0
9672, 2, 0, -1
9672, 0, 0, 0
9673, 2, 1, 1
9673, 0, 0, 0
9676, 2, 1, 1
9676, 0, 0, 0
9678, 2, 0, -1
9678, 2, 1, 1
9678, 0, 0, 0
9681, 2, 1, 1
9681, 0, 0, 0
9684, 2, 1, 1
9684, 0, 0, 0
9686, 2, 1, 1
9686, 0, 0, 0
9687, 2, 0, -1
9687, 0, 0, 0
9688, 2, 1, 1
9688, 0, 0, 0
9691, 2, 1, 1
9691, 0, 0, 0
9694, 2, 0, -1
9694, 2, 1, 1
9694, 0, 0, 0
9696, 2, 1, 1
9696, 0, 0, 0
9699, 2, 1, 1
9699, 0, 0, 0
9702, 2, 1, 1
9702, 0, 0, 0
9705, 2, 1, 1
9705, 0, 0, 0
9706, 2, 0, -1
9706, 0, 0, 0
9708, 2, 1, 1
9708, 0, 0, 0
9709, 2, 1, 1
9709, 0, 0, 0
9713, 2, 1, 1
9713, 0, 0, 0
9715, 2, 1, 1
9715, 0, 0, 0
9718, 2, 0, -1
9718, 2, 1, 1
9718, 0, 0, 0
9721, 2, 1, 1
9721, 0, 0, 0
9724, 2, 1, 1
9724, 0, 0, 0
9727, 2, 1, 1
9727, 0, 0, 0
9728, 2, 0, -1
9728, 0, 0, 0
9731, 2, 1, 1
9731, 0, 0, 0
9734, 2, 1, 1
9734, 0, 0, 0
9739, 2, 1, 1
9739, 0, 0, 0
9743, 2, 1, 1
9743, 0, 0, 0
9747, 2, 0, -1
9747, 0, 0, 0
9750, 2, 1, 1
9750, 0, 0, 0
9773, 2, 1, 1
9773, 0, 0, 0
9783, 2, 0, -1
9783, 2, 1, 1
9783, 0, 0, 0
9789, 2, 1, 1
9789, 0, 0, 0
9792, 2, 1, 1
9792, 0, 0, 0
9796, 2, 1, 1
9796, 0, 0, 0
9800, 2, 1, 1
9800, 0, 0, 0
9803, 2, 1, 1
9803, 0, 0, 0
9807, 2, 1, 1
9807, 0, 0, 0
9810, 2, 1, 1
9810, 0, 0, 0
9815, 2, 1, 1
9815, 0, 0, 0
9820, 2, 1, 1
9820, 0, 0, 0
9828, 2, 1, 1
9828, 0, 0, 0
9835, 2, 1, 1
9835, 0, 0, 0
9840, 2, 1, 1
9840, 0, 0, 0
9844, 2, 1, 1
9844, 0, 0, 0
9848, 2, 1, 1
9848, 0, 0, 0
9854, 2, 1, 1
9854, 0, 0, 0
9861, 2, 1, 1
9861, 0, 0, 0
10162, 2, 1, -1
10162, 0, 0, 0
10167, 2, 1, -1
10167, 0, 0, 0
10172, 2, 1, -1
10172, 0, 0, 0
10174, 2, 0, 1
10174, 0, 0, 0
10176, 2, 1, -1
10176, 0, 0, 0
10180, 2, 1, -1
10180, 0, 0, 0
10183, 2, 0, 1
10183, 2, 1, -1
10183, 0, 0, 0
10187, 2, 1, -1
10187, 0, 0, 0
10191, 2, 0, 1
10191, 0, 0, 0
10192, 2, 1, -1
10192, 0, 0, 0
10197, 2, 1, -1
10197, 0, 0, 0
10199, 2, 0, 1
10199, 0, 0, 0
10203, 2, 1, -1
10203, 0, 0, 0
10212, 2, 0, 1
10212, 0, 0, 0
10213, 2, 1, -1
10213, 0, 0, 0
10220, 2, 1, -1
10220, 0, 0, 0
10225, 2, 0, 1
10225, 0, 0, 0
10227, 2, 1, -1
10227, 0, 0, 0
10234, 2, 0, 1
10234, 2, 1, -1
10234, 0, 0, 0
10240, 2, 1, -1
10240, 0, 0, 0
10242, 2, 0, 1
10242, 0, 0, 0
10246, 2, 1, -1
10246, 0, 0, 0
10252, 2, 0, 1
10252, 2, 1, -1
10252, 0, 0, 0
10267, 2, 1, -1
10267, 0, 0, 0
10391, 2, 0, 1
10391, 0, 0, 0
10413, 2, 1, 1
10413, 0, 0, 0
10417, 2, 1, 1
10417, 0, 0, 0
10419, 2, 1, 1
10419, 0, 0, 0
10421, 2, 1, 1
10421, 0, 0, 0
10423, 2, 1, 1
10423, 0, 0, 0
10424, 2, 1, 1
10424, 0, 0, 0
10426, 2, 1, 1
10426, 0, 0, 0
10427, 2, 1, 1
10427, 0, 0, 0
10429, 2, 1, 1
10429, 0, 0, 0
10430, 2, 1, 1
10430, 0, 0, 0
10431, 2, 1, 1
10431, 0, 0, 0
10433, 2, 1, 1
10433, 0, 0, 0
10434, 2, 1, 1
10434, 0, 0, 0
10435, 2, 1, 1
10435, 0, 0, 0
10436, 2, 1, 1
10436, 0, 0, 0
10438, 2, 1, 1
10438, 0, 0, 0
10439, 2, 1, 1
10439, 0, 0, 0
10440, 2, 1, 1
10440, 0, 0, 0
10442, 2, 1, 1
10442, 0, 0, 0
10443, 2, 1, 1
10443, 0, 0, 0
10444, 2, 1, 1
10444, 0, 0, 0
10445, 2, 1, 1
10445, 0, 0, 0
10446, 2, 1, 1
10446, 0, 0, 0
10448, 2, 0, -1
10448, 2, 1, 1
10448, 0, 0, 0
10449, 2, 1, 1
10449, 0, 0, 0
10450, 2, 1, 1
10450, 0, 0, 0
10451, 2, 1, 1
10451, 0, 0, 0
10452, 2, 1, 1
10452, 0, 0, 0
10453, 2, 1, 1
10453, 0, 0, 0
10454, 2, 1, 1
10454, 0, 0, 0
10456, 2, 1, 1
10456, 0, 0, 0
10457, 2, 1, 1
10457, 0, 0, 0
10458, 2, 1, 1
10458, 0, 0, 0
10460, 2, 1, 1
10460, 0, 0, 0
10461, 2, 1, 1
10461, 0, 0, 0
10462, 2, 1, 1
10462, 0, 0, 0
10464, 2, 1, 1
10464, 0, 0, 0
10465, 2, 1, 1
10465, 0, 0, 0
10466, 2, 1, 1
10466, 0, 0, 0
10468, 2, 1, 1
10468, 0, 0, 0
10469, 2, 1, 1
10469, 0, 0, 0
10471, 2, 1, 1
10471, 0, 0, 0
10472, 2, 1, 1
10472, 0, 0, 0
10474, 2, 1, 1
10474, 0, 0, 0
10475, 2, 1, 1
10475, 0, 0, 0
10477, 2, 1, 1
10477, 0, 0, 0
10479, 2, 1, 1
10479, 0, 0, 0
10481, 2, 1, 1
10481, 0, 0, 0
10482, 2, 1, 1
10482, 0, 0, 0
10484, 2, 0, 1
10484, 2, 1, 1
10484, 0, 0, 0
10486, 2, 1, 1
10486, 0, 0, 0
10489, 2, 1, 2
10489, 0, 0, 0
10491, 2, 1, 1
10491, 0, 0, 0
10493, 2, 1, 1
10493, 0, 0, 0
10494, 2, 1, 1
10494, 0, 0, 0
10496, 2, 1, 1
10496, 0, 0, 0
10497, 2, 1, 1
10497, 0, 0, 0
10501, 2, 1, 1
10501, 0, 0, 0
10502, 2, 1, 1
10502, 0, 0, 0
10503, 2, 0, 1
10503, 2, 1, 1
10503, 0, 0, 0
10505, 2, 1, 1
10505, 0, 0, 0
10507, 2, 1, 1
10507, 0, 0, 0
10508, 2, 1, 1
10508, 0, 0, 0
10511, 2, 1, 1
10511, 0, 0, 0
10513, 2, 1, 1
10513, 0, 0, 0
10515, 2, 1, 1
10515, 0, 0, 0
10517, 2, 1, 1
10517, 0, 0, 0
10519, 2, 1, 1
10519, 0, 0, 0
10522, 2, 1, 1
10522, 0, 0, 0
10524, 2, 1, 1
10524, 0, 0, 0
10526, 2, 0, 1
10526, 0, 0, 0
10528, 2, 1, 1
10528, 0, 0, 0
10530, 2, 1, 1
10530, 0, 0, 0
10533, 2, 1, 1
10533, 0, 0, 0
10536, 2, 1, 1
10536, 0, 0, 0
10540, 2, 1, 1
10540, 0, 0, 0
10545, 2, 1, 1
10545, 0, 0, 0
10549, 2, 1, 1
10549, 0, 0, 0
10553, 2, 1, 1
10553, 0, 0, 0
10559, 2, 1, 1
10559, 0, 0, 0
10564, 2, 1, 1
10564, 0, 0, 0
10573, 2, 1, 1
10573, 0, 0, 0
10579, 2, 1, 1
10579, 0, 0, 0
10657, 4, 4, 589825
10657, 1, 272, 1
10657, 0, 0, 0
10665, 2, 1, 1
10665, 0, 0, 0
10670, 2, 1, 1
10670, 0, 0, 0
10676, 2, 1, 1
10676, 0, 0, 0
10689, 2, 1, 1
10689, 0, 0, 0
10711, 2, 1, 1
10711, 0, 0, 0
10715, 2, 0, -1
10715, 0, 0, 0
10728, 4, 4, 589825
10728, 1, 272, 0
10728, 0, 0, 0
10736, 2, 0, -1
10736, 0, 0, 0
10738, 2, 1, 1
10738, 0, 0, 0
10742, 2, 0, -1
10742, 0, 0, 0
10745, 2, 1, 1
10745, 0, 0, 0
10747, 2, 0, -1
10747, 0, 0, 0
10752, 2, 0, -1
10752, 0, 0, 0
10754, 2, 1, 1
10754, 0, 0, 0
10760, 2, 0, -1
10760, 0, 0, 0
10763, 2, 1, 1
10763, 0, 0, 0
10767, 2, 0, -1
10767, 0, 0, 0
10776, 2, 1, 1
10776, 0, 0, 0
10782, 2, 0, -1
10782, 0, 0, 0
10792, 2, 1, 1
10792, 0, 0, 0
10793, 2, 0, -1
10793, 0, 0, 0
10800, 2, 1, 1
10800, 0, 0, 0
10803, 2, 0, -1
10803, 0, 0, 0
10806, 2, 1, 1
10806, 0, 0, 0
10811, 2, 0, -1
10811, 2, 1, 1
10811, 0, 0, 0
10816, 2, 1, 1
10816, 0, 0, 0
10817, 2, 0, -1
10817, 0, 0, 0
10820, 2, 1, 1
10820, 0, 0, 0
10823, 2, 0, -1
10823, 2, 1, 1
10823, 0, 0, 0
10826, 2, 1, 1
10826, 0, 0, 0
10828, 2, 0, -1
10828, 0, 0, 0
10829, 2, 1, 1
10829, 0, 0, 0
10832, 2, 1, 1
10832, 0, 0, 0
10834, 2, 0, -1
10834, 0, 0, 0
10835, 2, 1, 1
10835, 0, 0, 0
10837, 2, 1, 1
10837, 0, 0, 0
10838, 2, 0, -1
10838, 0, 0, 0
10839, 2, 1, 1
10839, 0, 0, 0
10842, 2, 1, 1
10842, 0, 0, 0
10843, 2, 0, -1
10843, 0, 0, 0
10845, 2, 1, 1
10845, 0, 0, 0
10846, 2, 0, -1
10846, 2, 1, 1
10846, 0, 0, 0
10851, 2, 1, 1
10851, 0, 0, 0
10852, 2, 0, -1
10852, 0, 0, 0
10854, 2, 1, 1
10854, 0, 0, 0
10857, 2, 0, -1
10857, 0, 0, 0
10859, 2, 1, 1
10859, 0, 0, 0
10865, 2, 1, 1
10865, 0, 0, 0
10866, 2, 0, -1
10866, 0, 0, 0
10871, 2, 1, 1
10871, 0, 0, 0
10873, 2, 0, -1
10873, 0, 0, 0
10881, 2, 0, -1
10881, 0, 0, 0
10882, 2, 1, 1
10882, 0, 0, 0
10889, 2, 0, -1
10889, 2, 1, 1
10889, 0, 0, 0
10895, 2, 0, -1
10895, 0, 0, 0
10970, 2, 0, -1
10970, 0, 0, 0
10972, 2, 1, 1
10972, 0, 0, 0
11057, 2, 0, 1
11057, 0, 0, 0
11061, 2, 0, 1
11061, 0, 0, 0
11064, 2, 0, 1
11064, 0, 0, 0
11066, 2, 0, 1
11066, 0, 0, 0
11068, 2, 0, 1
11068, 0, 0, 0
11070, 2, 0, 1
11070, 0, 0, 0
11072, 2, 0, 1
11072, 0, 0, 0
11073, 2, 0, 1
11073, 0, 0, 0
11075, 2, 0, 1
11075, 0, 0, 0
11077, 2, 0, 1
11077, 0, 0, 0
11078, 2, 0, 1
11078, 0, 0, 0
11079, 2, 0, 1
11079, 0, 0, 0
11081, 2, 0, 1
11081, 0, 0, 0
11082, 2, 0, 1
11082, 2, 1, -1
11082, 0, 0, 0
11083, 2, 0, 1
11083, 0, 0, 0
11085, 2, 0, 1
11085, 0, 0, 0
11086, 2, 0, 1
11086, 0, 0, 0
11088, 2, 0, 1
11088, 0, 0, 0
11089, 2, 0, 1
11089, 0, 0, 0
11090, 2, 0, 1
11090, 0, 0, 0
11091, 2, 0, 1
11091, 0, 0, 0
11092, 2, 0, 1
11092, 0, 0, 0
11093, 2, 0, 1
11093, 0, 0, 0
11094, 2, 1, -1
11094, 0, 0, 0
11095, 2, 0, 2
11095, 0, 0, 0
11097, 2, 0, 1
11097, 0, 0, 0
11098, 2, 0, 1
11098, 0, 0, 0
11099, 2, 0, 2
11099, 0, 0, 0
11100, 2, 0, 1
11100, 0, 0, 0
11101, 2, 0, 2
11101, 2, 1, -1
11101, 0, 0, 0
11102, 2, 0, 1
11102, 0, 0, 0
11103, 2, 0, 1
11103, 0, 0, 0
11104, 2, 0, 1
11104, 0, 0, 0
11105, 2, 0, 1
11105, 0, 0, 0
11106, 2, 0, 1
11106, 0, 0, 0
11107, 2, 0, 1
11107, 0, 0, 0
11108, 2, 0, 2
11108, 0, 0, 0
11109, 2, 0, 1
11109, 0, 0, 0
11110, 2, 0, 1
11110, 2, 1, -1
11110, 0, 0, 0
11111, 2, 0, 2
11111, 0, 0, 0
11112, 2, 0, 1
11112, 0, 0, 0
11113, 2, 0, 1
11113, 0, 0, 0
11114, 2, 0, 1
11114, 0, 0, 0
11115, 2, 0, 2
11115, 0, 0, 0
11116, 2, 0, 1
11116, 0, 0, 0
11117, 2, 0, 2
11117, 2, 1, -1
11117, 0, 0, 0
11118, 2, 0, 1
11118, 0, 0, 0
11119, 2, 0, 1
11119, 0, 0, 0
11120, 2, 0, 2
11120, 0, 0, 0
11121, 2, 0, 1
11121, 0, 0, 0
11122, 2, 0, 1
11122, 2, 1, -1
11122, 0, 0, 0
11123, 2, 0, 2
11123, 0, 0, 0
11124, 2, 0, 1
11124, 0, 0, 0
11125, 2, 0, 1
11125, 0, 0, 0
11126, 2, 0, 1
11126, 0, 0, 0
11127, 2, 0, 1
11127, 0, 0, 0
11128, 2, 0, 1
11128, 0, 0, 0
11129, 2, 0, 2
11129, 0, 0, 0
11130, 2, 0, 2
11130, 2, 1, -1
11130, 0, 0, 0
11131, 2, 0, 1
11131, 0, 0, 0
11132, 2, 0, 1
11132, 0, 0, 0
11133, 2, 0, 2
11133, 0, 0, 0
11134, 2, 0, 1
11134, 0, 0, 0
11135, 2, 0, 1
11135, 2, 1, -1
11135, 0, 0, 0
11137, 2, 0, 2
11137, 0, 0, 0
11138, 2, 0, 1
11138, 0, 0, 0
11140, 2, 0, 2
11140, 0, 0, 0
11142, 2, 0, 1
11142, 0, 0, 0
11143, 2, 0, 1
11143, 0, 0, 0
11144, 2, 0, 1
11144, 0, 0, 0
11145, 2, 0, 1
11145, 0, 0, 0
11146, 2, 0, 1
11146, 0, 0, 0
11148, 2, 0, 1
11148, 2, 1, -1
11148, 0, 0, 0
11149, 2, 0, 1
11149, 0, 0, 0
11151, 2, 0, 1
11151, 0, 0, 0
11153, 2, 0, 1
11153, 0, 0, 0
11155, 2, 0, 1
11155, 0, 0, 0
11157, 2, 0, 1
11157, 0, 0, 0
11161, 2, 0, 1
11161, 0, 0, 0
11203, 4, 4, 589825
11203, 1, 272, 1
11203, 0, 0, 0
11275, 4, 4, 589825
11275, 1, 272, 0
11275, 0, 0, 0
11306, 2, 0, -1
11306, 0, 0, 0
11312, 2, 0, -1
11312, 0, 0, 0
11318, 2, 0, -1
11318, 0, 0, 0
11327, 2, 0, -1
11327, 0, 0, 0
11334, 2, 0, -1
11334, 0, 0, 0
11341, 2, 0, -1
11341, 0, 0, 0
11347, 2, 0, -1
11347, 0, 0, 0
11395, 2, 0, -1
11395, 0, 0, 0
11401, 2, 0, -1
11401, 0, 0, 0
11404, 2, 1, 1
11404, 0, 0, 0
11407, 2, 0, -1
11407, 0, 0, 0
11411, 2, 0, -1
11411, 0, 0, 0
11416, 2, 0, -1
11416, 0, 0, 0
11421, 2, 0, -1
11421, 0, 0, 0
11423, 2, 1, 1
11423, 0, 0, 0
11428, 2, 0, -1
11428, 0, 0, 0
11431, 2, 1, 1
11431, 0, 0, 0
11433, 2, 0, -1
11433, 0, 0, 0
11437, 2, 1, 1
11437, 0, 0, 0
11438, 2, 0, -1
11438, 0, 0, 0
11441, 2, 1, 1
11441, 0, 0, 0
11444, 2, 0, -1
11444, 0, 0, 0
11445, 2, 1, 1
11445, 0, 0, 0
11448, 2, 1, 1
11448, 0, 0, 0
11450, 2, 0, -1
11450, 0, 0, 0
11451, 2, 1, 1
11451, 0, 0, 0
11452, 2, 1, 1
11452, 0, 0, 0
11455, 2, 1, 1
11455, 0, 0, 0
11458, 2, 1, 1
11458, 0, 0, 0
11460, 2, 0, -1
11460, 0, 0, 0
11461, 2, 1, 1
11461, 0, 0, 0
11464, 2, 1, 1
11464, 0, 0, 0
11466, 2, 1, 1
11466, 0, 0, 0
11467, 2, 0, -1
11467, 0, 0, 0
11469, 2, 1, 1
11469, 0, 0, 0
11472, 2, 1, 1
11472, 0, 0, 0
11474, 2, 0, -1
11474, 0, 0, 0
11475, 2, 1, 1
11475, 0, 0, 0
11478, 2, 1, 1
11478, 0, 0, 0
11479, 2, 0, -1
11479, 0, 0, 0
11481, 2, 1, 1
11481, 0, 0, 0
11484, 2, 0, -1
11484, 2, 1, 1
11484, 0, 0, 0
11487, 2, 1, 1
11487, 0, 0, 0
11490, 2, 0, -1
11490, 0, 0, 0
11493, 2, 1, 1
11493, 0, 0, 0
11497, 2, 1, 1
11497, 0, 0, 0
11504, 2, 0, -1
11504, 0, 0, 0
11505, 2, 1, 1
11505, 0, 0, 0
11516, 2, 1, 1
11516, 0, 0, 0
11520, 2, 0, -1
11520, 0, 0, 0
11539, 2, 0, -1
11539, 0, 0, 0
11550, 2, 0, -1
11550, 2, 1, 1
11550, 0, 0, 0
11605, 2, 1, -1
11605, 0, 0, 0
11608, 2, 1, -1
11608, 0, 0, 0
11610, 2, 1, -1
11610, 0, 0, 0
11611, 2, 1, -1
11611, 0, 0, 0
11612, 2, 1, -1
11612, 0, 0, 0
11613, 2, 1, -1
11613, 0, 0, 0
11614, 2, 0, -1
11614, 2, 1, -1
11614, 0, 0, 0
11615, 2, 1, -1
11615, 0, 0, 0
11616, 2, 1, -1
11616, 0, 0, 0
11617, 2, 1, -2
11617, 0, 0, 0
11618, 2, 0, -1
11618, 2, 1, -1
11618, 0, 0, 0
11619, 2, 1, -1
11619, 0, 0, 0
11620, 2, 1, -1
11620, 0, 0, 0
11621, 2, 0, -1
11621, 2, 1, -1
11621, 0, 0, 0
11622, 2, 1, -1
11622, 0, 0, 0
11623, 2, 0, -1
11623, 2, 1, -1
11623, 0, 0, 0
11624, 2, 1, -1
11624, 0, 0, 0
11625, 2, 0, -1
11625, 2, 1, -1
11625, 0, 0, 0
11626, 2, 1, -1
11626, 0, 0, 0
11627, 2, 1, -1
11627, 0, 0, 0
11628, 2, 0, -1
11628, 2, 1, -1
11628, 0, 0, 0
11629, 2, 0, -1
11629, 2, 1, -1
11629, 0, 0, 0
11630, 2, 1, -1
11630, 0, 0, 0
11631, 2, 0, -1
11631, 2, 1, -1
11631, 0, 0, 0
11633, 2, 0, -1
11633, 2, 1, -1
11633, 0, 0, 0
11634, 2, 1, -1
11634, 0, 0, 0
11635, 2, 0, -1
11635, 2, 1, -1
11635, 0, 0, 0
11636, 2, 1, -1
11636, 0, 0, 0
11637, 2, 0, -1
11637, 0, 0, 0
11638, 2, 0, -1
11638, 2, 1, -1
11638, 0, 0, 0
11640, 2, 0, -1
11640, 2, 1, -1
11640, 0, 0, 0
11642, 2, 0, -2
11642, 2, 1, -1
11642, 0, 0, 0
11644, 2, 1, -1
11644, 0, 0, 0
11645, 2, 0, -1
11645, 0, 0, 0
11646, 2, 0, -1
11646, 2, 1, -1
11646, 0, 0, 0
11648, 2, 0, -1
11648, 2, 1, -1
11648, 0, 0, 0
11649, 2, 0, -1
11649, 0, 0, 0
11651, 2, 0, -1
11651, 2, 1, -1
11651, 0, 0, 0
11652, 2, 0, -1
11652, 0, 0, 0
11654, 2, 0, -1
11654, 0, 0, 0
11655, 2, 0, -1
11655, 0, 0, 0
11657, 2, 0, -1
11657, 2, 1, -1
11657, 0, 0, 0
11658, 2, 0, -1
11658, 0, 0, 0
11660, 2, 0, -1
11660, 0, 0, 0
11661, 2, 0, -1
11661, 0, 0, 0
11663, 2, 0, -1
11663, 0, 0, 0
11664, 2, 0, -1
11664, 0, 0, 0
11666, 2, 0, -1
11666, 0, 0, 0
11668, 2, 0, -1
11668, 0, 0, 0
11669, 2, 0, -1
11669, 0, 0, 0
11671, 2, 0, -1
11671, 0, 0, 0
11672, 2, 0, -1
11672, 0, 0, 0
11675, 2, 0, -1
11675, 0, 0, 0
11677, 2, 0, -1
11677, 0, 0, 0
11680, 2, 0, -1
11680, 0, 0, 0
11682, 2, 0, -1
11682, 0, 0, 0
11685, 2, 0, -1
11685, 2, 1, 1
11685, 0, 0, 0
11688, 2, 0, -1
11688, 0, 0, 0
11693, 2, 0, -1
11693, 0, 0, 0
11696, 2, 0, -1
11696, 0, 0, 0
11702, 2, 0, -1
11702, 2, 1, 1
11702, 0, 0, 0
11706, 2, 0, -1
11706, 0, 0, 0
11710, 2, 0, -1
11710, 2, 1, 1
11710, 0, 0, 0
11713, 2, 0, -1
11713, 0, 0, 0
11719, 2, 0, -1
11719, 0, 0, 0
11725, 2, 0, -1
11725, 0, 0, 0
11726, 2, 1, 1
11726, 0, 0, 0
11732, 2, 0, -1
11732, 0, 0, 0
11741, 2, 1, 1
11741, 0, 0, 0
11770, 2, 0, -1
11770, 0, 0, 0
11778, 2, 0, -1
11778, 0, 0, 0
11781, 2, 0, -1
11781, 0, 0, 0
11782, 2, 1, 1
11782, 0, 0, 0
11786, 2, 0, -1
11786, 0, 0, 0
11789, 2, 0, -1
11789, 0, 0, 0
11790, 2, 1, 1
11790, 0, 0, 0
11795, 2, 0, -1
11795, 0, 0, 0
11798, 2, 1, 1
11798, 0, 0, 0
11799, 2, 0, -1
11799, 0, 0, 0
11808, 2, 1, 1
11808, 0, 0, 0
11810, 2, 0, -1
11810, 0, 0, 0
11818, 2, 1, 1
11818, 0, 0, 0
11873, 2, 0, -1
11873, 0, 0, 0
11898, 2, 0, -1
11898, 0, 0, 0
11902, 2, 0, -1
11902, 0, 0, 0
11904, 2, 0, -1
11904, 0, 0, 0
11907, 2, 0, -1
11907, 0, 0, 0
11910, 2, 0, -1
11910, 0, 0, 0
11914, 2, 0, -1
11914, 0, 0, 0
11919, 2, 0, -1
11919, 0, 0, 0
11961, 2, 1, -1
11961, 0, 0, 0
11964, 2, 1, -1
11964, 0, 0, 0
11966, 2, 0, 1
11966, 2, 1, -1
11966, 0, 0, 0
11967, 2, 1, -1
11967, 0, 0, 0
11968, 2, 1, -1
11968, 0, 0, 0
11969, 2, 0, 1
11969, 2, 1, -1
11969, 0, 0, 0
11970, 2, 1, -1
11970, 0, 0, 0
11971, 2, 0, 1
11971, 2, 1, -2
11971, 0, 0, 0
11972, 2, 1, -1
11972, 0, 0, 0
11973, 2, 1, -1
11973, 0, 0, 0
11974, 2, 1, -2
11974, 0, 0, 0
11975, 2, 0, 1
11975, 2, 1, -1
11975, 0, 0, 0
11976, 2, 1, -2
11976, 0, 0, 0
11977, 2, 0, 1
11977, 2, 1, -2
11977, 0, 0, 0
11978, 2, 1, -1
11978, 0, 0, 0
11979, 2, 1, -2
11979, 0, 0, 0
