millisec, event-type, event-code, event-value
88475, 0, 0, 1
88519, 1, 58, 2
88519, 0, 0, 1
88559, 1, 58, 2
88559, 0, 0, 1
88599, 1, 58, 2
88599, 0, 0, 1
88616, 4, 4, 458758
88616, 1, 46, 1
88616, 0, 0, 0
